Minute_1,Minute_2,Minute_3,Minute_4,Minute_5,Minute_6,Minute_7,Minute_8,Minute_9,Minute_10,Minute_11,Minute_12,Minute_13,Minute_14,Minute_15,Minute_16,Minute_17,Minute_18,Minute_19,Minute_20,Minute_21,Minute_22,Minute_23,Minute_24,Minute_25,Minute_26,Minute_27,Minute_28,Minute_29,Minute_30,Minute_31,Minute_32,Minute_33,Minute_34,Minute_35,Minute_36,Minute_37,Minute_38,Minute_39,Minute_40,Minute_41,Minute_42,Minute_43,Minute_44,Minute_45,Minute_46,Minute_47,Minute_48,Minute_49,Minute_50,Minute_51,Minute_52,Minute_53,Minute_54,Minute_55,Minute_56,Minute_57,Minute_58,Minute_59,Minute_60,Sample_Type
558.5578994143696,576.890895046198,595.9882443330123,566.5340392094595,553.8097704094566,576.4324816767457,543.9543910342624,540.6634577532259,525.0780548426486,497.7254181693723,500.95070327530044,511.88598105696224,517.5303109795253,516.2881937825914,507.373781965841,516.6783319211171,532.9023386595533,524.495563287416,545.751520109937,516.0164169212655,546.6146073773848,524.1111572096415,513.6910651337486,507.3557206395284,475.62276569620127,507.3319496167862,536.1935963826206,567.198113368007,556.9472118451606,586.0640226971734,552.2762624891379,559.0132290962416,540.0471378195904,545.4971711328939,542.4038907950451,558.7352476333994,573.4371419101602,572.3628192696183,588.8417256164025,592.8398742742769,586.2907814138314,593.1247104417907,590.4479914563485,581.7470898940608,575.2107410729532,558.4950595379685,580.5726635113236,584.1507353317774,588.2914452732191,590.516340150031,570.5761576975351,551.553550662118,559.1625428269597,592.0788960141799,575.8990825960877,554.6682619591332,522.2468594890628,516.1176386055463,501.3230935280997,500.5482708654017,In-sample
413.5746914270587,402.61697711285296,396.4393886458776,395.33131809250784,424.7528127897561,412.61209127587404,409.370941720105,412.57025537787945,420.12233626956464,444.7766620066711,417.2660559577807,404.40575130949486,387.31623980415304,364.3599944587673,353.0974239615326,386.99809265742954,391.3490269459027,418.3375636600101,434.70309103994407,458.76099110946143,478.56084373801474,459.27769182037,467.58300913066495,472.93291497268035,507.6624358414607,493.9432789846769,499.63837331627366,468.18778741420294,481.76937326688903,473.2638103147969,466.55807088775185,460.7217730131624,482.36860606446083,497.46195864270123,506.6522108267323,533.2517719376133,563.6111236670214,563.9711064194062,593.2690158967882,564.3994508762723,546.3567655435764,538.7733297487517,518.4942232263916,520.5812051299638,535.1309496532369,544.8685201700872,552.8289332782625,535.35158395318,537.7653140248308,569.3116697019375,582.7503312412379,560.2645281510871,563.5792215880595,546.0537660947151,527.0704062021044,499.71008583069613,521.0500493935011,542.8233943526659,514.1465839087749,519.6451769266788,In-sample
487.96943486256396,462.4910065340262,467.9270093750643,463.66462227230943,443.04736733342395,431.67743782768736,445.4285140670057,429.4410997705576,444.1425070895803,424.5118018418376,396.5945589587081,365.95514408899925,368.9354751999493,369.2430310075819,391.6767530213317,378.9323277222032,403.9706660663099,371.87577809644773,382.35704925509606,360.72647527525737,355.4862271700905,339.43955344819466,340.30566836549974,374.55274107415806,403.9207734237918,385.1353606499264,382.5208254709151,356.22144471780507,377.67625506670777,345.63943632568515,323.76062216709545,323.849659874898,313.6829461751007,297.54117365199596,298.76745274969824,298.8940658079675,322.54930707328424,351.12231559755753,358.41921268069285,344.1163409123607,367.32310302618583,395.62293591929705,404.3904818189677,404.4026182294768,414.01091640127555,388.1514072735254,415.00400020224987,448.02624035358724,437.3110171287968,402.80076964728863,431.1747836724109,426.4859519923005,461.17601106441697,465.8195334618773,473.44940549875145,496.07633291298254,507.90302571776607,526.4344282014487,504.82976388849306,517.1621919973617,In-sample
362.00238330324197,332.0847127257626,331.68229618267566,321.01970387247394,322.95133417967423,352.88471871958126,383.415255293822,403.1000760994586,418.6563599813459,436.2808974172684,446.95912731746705,449.80557508811296,482.17106780276424,463.61775755572256,450.76680192572576,446.23009805060144,470.9223949756218,490.1988230678509,477.2243411801708,511.3916868813146,499.3752411039961,506.1275514163398,493.4776244473393,506.4241006051825,529.3175798815826,501.063094814289,512.4618623753668,540.7822237863597,571.1445005530827,584.7312885001628,595.8934888025419,593.1283061432981,590.5061879721576,577.948017771782,592.1420254112788,592.9168632675296,559.2359689682822,526.8571835417683,519.3706957977,521.677784115267,533.6930088101975,526.7929566517739,517.1315009758522,506.88644737070103,541.0854711487927,511.4543164818381,504.56177493296343,472.5510642411765,471.2482915382323,442.01390267077306,447.733127163531,462.6363092745219,471.13495016007374,440.35549872637597,433.6812081303973,424.11605699995266,452.2298053171738,471.3802180751587,468.7609891907792,487.37570521478193,In-sample
369.4117551851458,400.0982818826518,396.9402019155908,403.98249608428523,403.57371938211315,372.3810369038826,371.13468729901496,350.0283478153003,346.88919315026243,330.22238198564077,308.2564477295601,285.65819623257653,257.06856453754943,230.1306565603677,226.07291370257104,247.5061517795796,250.0003878405944,229.9031319106481,253.53717883684976,240.60660276503347,251.30433415942318,228.6569763324551,260.5363298855084,237.76899954166456,246.69027219927705,261.78716268514523,268.8310331484258,296.97169878250463,306.5169799063307,305.1403454719871,332.35741351943136,331.6565278471988,332.3558153035402,308.7957201310413,285.59953062627403,284.48365456234865,317.6088416780357,329.2470672457025,310.96358173130875,277.58787488260583,268.29770066621785,247.8206193093023,234.95436545519308,253.7034597913352,260.03028368899936,231.74602336903547,224.7064249602905,221.64370259630726,252.05118131892556,277.6615466879446,264.1525271933866,273.16643147160744,288.5522898883494,260.85753578348255,250.97648000832942,276.9377755330553,293.30997986767824,294.42585056238795,306.3831821424616,333.8916713560742,In-sample
340.35944483272414,324.42702741077846,294.3896663863634,325.1971238219012,316.42025798162797,318.5017207338523,336.6514964954971,350.0910399532729,382.39715126178123,378.08787027192744,368.7228487794324,375.92893154139654,393.83435852725773,383.0117294662222,377.44046649413696,376.69135452841556,353.81826131294076,388.11265491153654,386.68714851005126,380.7901142660658,382.39384818381,388.06351048715226,404.38242395644374,434.2532485077732,402.70036622747205,382.1853216132636,375.71567662244064,401.51224956641215,406.22742141711575,402.3461472265431,390.45170525867206,370.72853443493983,373.1967456838612,394.37452220939053,369.415778162415,343.626443555788,321.73097670440205,338.2717095721154,304.63563469060375,300.5301566555775,270.00972061205823,247.32329618820495,234.4599447647837,223.40557975735263,230.01696385447735,240.37679489009017,250.31795683899446,230.388000071526,265.07701944463776,230.629962833328,260.61479349130246,242.6551220941571,264.7091842817139,256.78524959088924,239.36709862035244,238.32332704331355,230.4712116669706,225.9747421410632,221.19519331363105,251.12996704358156,In-sample
333.50931645573377,325.26959809543337,345.2999247152009,374.9361688114286,401.2964417295522,426.32814798046564,460.99548619075705,479.02963705075825,471.02297987117964,445.4450867052556,435.4401966359636,454.7646154856264,434.7282586794363,440.9258349859568,436.4709951389735,416.72563244642106,398.4037419859499,401.2575560473641,373.451511673249,396.5922920956748,415.7099034027303,420.51410366373193,443.1512110440035,431.91674883941204,455.191936492137,460.9731392206104,439.8306086027712,468.18011208563627,464.70677788917294,462.24323983301724,430.892386113529,420.9262230680952,393.35726348264984,359.431357960968,338.81476479209056,318.2539816393368,305.8854528472015,320.85895803043593,319.3227425564892,327.9065835604021,304.65605814337755,301.38358527512503,331.0572390213339,308.40502677638074,334.11884004042383,323.72182356503805,330.3670889089693,319.2178888166201,317.34257790832817,304.6415647050231,279.4184572170801,304.4894061773276,333.6542611532258,323.84774363414766,328.6776699004525,312.3757258473439,323.12602359191817,303.7987820360325,328.3701680365423,314.1082867530412,In-sample
358.368921688523,373.77905416307465,379.8490589239052,377.76605294463394,373.6522663270031,377.2882424330465,382.24331040344293,400.7271181377952,381.38637002807945,407.67375122646087,405.3264008068926,436.43875054315686,443.6924521040891,410.2398018084582,402.5247554877672,409.0656648348848,431.8549840548557,431.0411453134666,401.6524195716131,415.7233494672889,413.99631170123354,386.2392853529091,358.73371797267913,362.71338567067465,386.8102063059032,394.2736634275446,366.6250883493629,381.0270256697844,386.3854042651306,413.8769294392461,441.71613238963215,409.5498689000659,432.13031248960203,436.98693606092206,417.5032452055954,423.91090701334485,393.37286769317416,409.691595595335,437.4986636938947,462.2338328030853,474.8122807648532,506.94985691244005,508.40850375291643,480.24317689945474,492.0280402913806,507.5662767773124,481.54491119448716,459.1587158727082,440.0294416368187,447.9469786365603,446.94239209413456,476.5539497955473,497.3616616707446,521.6748509479474,508.65137412308155,531.0431874975851,531.6622301834589,515.0060701750403,523.4688158786388,489.37937056389836,In-sample
503.9426354363034,526.4835584524307,495.2346884905448,465.4224223511909,432.7203890748193,404.1292046955231,391.12929987350424,372.10412740059445,403.15470901036645,370.6540303868918,357.6159014725973,339.46309334185855,313.38529855948207,293.1968610436329,277.04115559516094,311.4255618324776,309.4994003150228,329.91377679699906,312.61341106346487,293.4507289997646,278.0941905815666,285.74128178506464,266.57389195641997,282.31038914473515,278.73556117307487,284.07564909642963,249.62353058209976,261.2339375512637,263.67917649536895,277.2527520543267,304.84148686598013,314.4921653344102,334.96046631714967,344.5324630134266,343.13769821902673,358.83221025456265,338.3831291994169,333.98106548503625,317.7600801913314,338.1053626985461,369.494192577156,353.51177574330757,350.3010206723584,352.0347808152013,374.90083559665743,378.27998543867795,378.39733924141694,367.6671003610116,339.2233587021361,329.3950764975514,319.1762515174924,336.22971608659,366.2099230508187,343.2960387623168,311.47701271329254,327.2586610663909,357.80223248146916,331.5100982733461,343.69198013146695,321.09600023074813,In-sample
581.0278483992175,587.3326356878124,598.3801311483188,565.6784394384523,538.8541923372032,515.268785634861,527.1214672726304,552.5720217503978,527.8394231124877,515.4311874080796,549.1318552683232,576.0344335029948,578.9846280778637,553.3555745819718,551.2982200803464,521.1628892043523,497.4680828812693,464.79299730549474,488.9924106001131,466.5707755949757,477.11443251558154,481.61359242303115,509.44797136117,490.0589626270762,467.8733963210561,459.8835577875717,449.0930567843119,476.87718938134765,464.1711775042388,434.2694119392832,439.5888500523485,411.2063140824745,419.09096810266135,393.8832930092619,401.9562857362177,374.0472715030013,394.8925321081787,364.9543917423278,372.81744169373593,392.88823446107955,424.3313222776545,440.38808161837306,459.91015388050795,441.0967545585482,445.82402384800776,478.45882056999454,507.3775647032868,478.9867174252356,509.10749265049014,524.2170553989487,539.9359166639945,538.4022560340256,543.7094411122044,520.0766424823892,537.3650001511229,507.82897996215206,489.96814318262665,479.24433458278673,493.74169218786267,515.2458020008456,In-sample
413.09822455763526,420.02539884378797,393.88046547834443,368.6275846223739,378.3642751913687,356.82607094607323,390.8520030115927,356.2128014710985,386.90674216068146,413.67831454832924,393.8875538641872,387.39315696911706,408.35343255893076,397.0034625915766,394.12548852874255,394.731055470937,397.8938340919964,402.60233333506085,416.58849911443014,434.73227136711824,459.07696762415276,461.741331758698,447.9463889454844,471.3138016051722,463.45575714181217,469.3800630752305,485.3721398937153,501.56937226911987,497.67654419258736,531.2756139897145,523.3218566123052,516.4816873739088,527.0451077118287,507.113519922845,522.6938819535243,520.9897581041189,533.1623621552067,554.0402959877637,531.7637088940509,527.3818347272959,494.80096599852857,526.7353596531774,524.8182270880208,554.7223605830071,583.3383332517164,587.5924051181277,579.507526357958,576.2687064624165,555.4373920466729,579.3003200796295,599.035539030131,575.3375959703823,572.8694243817773,552.0477170091344,569.00362940824,575.7035873203316,567.9012482681187,550.2614606677233,563.6867610862812,567.9931519795907,In-sample
390.5711729849979,398.75760405370636,368.02849654273217,392.90166227479506,381.1290845857237,382.36531491859125,385.34745125086965,358.17692851531973,366.46957907476855,367.17837228509984,375.27260954514304,349.90296069823813,356.3607200974908,326.4760271286496,310.53354931729643,341.1327025770288,351.303161869875,334.82282971328004,321.9568863054245,311.0575887298024,341.38437824127607,338.38906778485665,339.8573831214263,328.83989135367074,337.2527637561511,312.6885096092488,346.5674454840286,359.97348075751205,389.35989316313135,383.1311663708452,417.26646892360833,445.5839046168943,411.9953134818445,403.5868117154953,369.2958441965149,377.26993291714024,369.2583518315857,392.57547413173995,413.9376020775894,435.5282926164907,445.47609418393,429.41477611015614,416.04788011403235,423.86227399810457,419.31018535419196,451.93383386752083,419.34325048717744,453.75395466015436,419.30530674104756,392.60575104004204,408.5351307824035,385.8699327510116,362.1080390415414,372.02366772183166,404.33768735984233,403.99351903783753,427.75150558260725,452.5226592366933,443.6177843078735,440.676346277701,In-sample
526.4986178842053,516.8948922508827,534.4805384250126,533.2189109935738,563.2191510539216,584.8204562522618,576.0821894388265,555.6330976247592,579.4200539067472,587.4249590359694,569.0656523938302,599.4392784368332,578.8859714320079,554.1641411546723,568.020232709224,566.4417924926684,552.0107820806985,555.2306374782206,530.180488305019,562.3928265775263,584.3371861138027,563.1878016581153,569.7062533421284,549.5846138520817,519.31704679735,535.707135419392,528.3349565462356,527.5962108882665,518.0779943570357,495.72580811831926,528.1539258984423,507.54866612875196,507.71447178859063,532.5220390175322,524.3754715496018,494.286871496537,487.12899025238914,489.8055973376436,518.0144362493947,486.30183880001135,507.9974146719012,488.5413925160861,494.4813091717368,524.7799939892888,494.30734802710606,499.55546324342214,501.8607461850622,519.5704174868943,542.1268735400502,518.8238994275254,497.55152503529854,497.05615366021124,528.2444471988465,545.3701288604716,522.733020448971,510.4777603690097,513.7027618894559,512.0548279749135,494.47567886849873,471.80830855975324,In-sample
391.2009153629057,385.92083984184484,366.36329826958905,351.51893992183534,373.6418397317268,397.90399240505764,381.0726229739357,365.9108480023065,398.2197919375937,421.0815939185925,432.7404157628106,432.05681197200886,449.73990688507513,436.75211253980547,449.6365445303073,470.9004316067116,440.6180932149564,458.92367120832694,431.1211973182398,441.40325060819544,406.40365184278767,379.1923535377242,362.72270655667666,340.4547474497764,340.1007333734912,341.4498803689756,358.82367863706514,367.6691774817721,345.70071369678936,365.37982054196215,342.12144693797217,330.3924310741966,297.56736285604575,278.75620817382236,263.36765103294584,290.61787620940726,298.27839456763,283.2590220370812,272.62201498029697,284.4084137272111,276.2903204557281,283.80069035362743,283.4496546690858,313.8390500803791,337.0322042242183,360.2492100829286,335.8939051940854,345.05347518660955,366.55027262642966,363.6334965686004,362.85166468787577,370.9125958125294,398.3080815600977,398.98982025033115,378.7811448122501,405.4461036767785,396.58551687731654,370.3681654352278,372.9998243430132,387.03516249413747,In-sample
590.784511179112,571.71422863391,585.8124748536494,565.6655322655934,579.0865359810193,593.1011375074577,561.4955092734341,581.8163487114682,559.7130282313103,533.412568584368,544.5244681695967,527.1260418102544,547.324248324101,512.941758869759,529.7039313782468,538.0089313262774,559.3433750328347,548.6891009931455,539.9213571914981,531.6109904774646,564.7416244077078,562.670117089747,536.8929278463713,516.8354638329558,515.1004071023605,514.0037794690802,500.7042174502261,486.48850478764365,460.93565940664496,487.75872338085225,522.2811554355443,549.4616023826568,524.5121640182375,535.4677147805861,501.2747446168006,529.2231515138334,535.8471871742827,558.8822856201311,566.3321245149359,583.4009853408371,554.9125418667305,541.4681211028945,566.8541219787406,595.3615741028468,595.01841072035,574.4608055789676,584.0497372638278,564.1896167313031,562.8272278624646,570.3300488630746,568.4126780854068,564.0103420361427,531.8636672987357,538.3699792033831,534.968840941624,525.5980484051715,503.48316566388127,515.8709383409158,482.4820969223682,497.66277470556554,In-sample
231.34334609153512,242.28183158687185,260.8593963929692,282.4711816316318,292.15628795303024,265.51524959781113,295.40769897001456,267.11130720779596,293.746469011139,289.9716087682728,291.53410080922026,282.107320909633,287.54767132650034,277.7867799593831,265.63611119358524,231.72629490057466,230.7657375428302,222.03290472054388,221.43885198022204,229.12702586983406,230.13561183714208,231.08324836301466,230.52309877902607,236.67271044574176,248.19881714627934,281.3324591348143,250.02686703069355,239.17451045936974,268.80870915463834,281.0358639216262,276.50589311029916,242.10600994189957,252.84298206467403,278.6112258213725,275.24271106772954,259.25710895723006,254.05912518477655,272.84443618799156,305.45069310198915,325.5309132511971,350.73474502413507,376.35038472671647,370.68461015590253,403.76348095769225,428.42912559332274,431.4309552471581,433.5310137284198,439.1446756338046,426.8415595723854,440.99686388493956,472.81541600128577,456.0774635129254,447.4299237723893,421.72352435779203,410.3732505195356,422.23699683502707,448.9593560800462,442.8982792611829,417.39954505182396,444.9249970872871,In-sample
569.7118884662974,539.5010930073757,521.4592025086706,511.4810426198606,480.6733808047612,515.3008309910678,493.5303057255123,499.41475481233203,468.4820594418023,498.02232814079514,499.89743794229094,497.07875260512947,513.8871192670639,492.5559230511495,506.0230190235283,538.0192025344338,542.9817253039524,529.6910355388375,545.9886527149914,531.7902574608946,540.9058753907481,528.1907686479354,526.6992103581368,500.7486266278688,527.825087400189,519.5196664603161,534.0927497114801,541.9288415873873,539.7169516606984,536.5457507585454,571.5127941252741,542.5330730582081,572.7321079017103,558.9517974084472,529.7110138031819,515.5574210663675,527.7739849038092,519.861329976189,493.28373746799735,467.19051523755365,443.58282511633087,472.3531102349402,478.4151715630706,499.64673989833364,517.1816418067244,541.1762646295607,545.6289547569085,567.3772072206517,576.1058899333264,579.606146221845,591.5913320135393,574.9506775816419,563.4298414933314,575.3712273485128,558.6610666100171,537.6773833894641,519.5686165168352,502.05277061734154,520.5777441959568,515.3702295156082,In-sample
434.4148642619606,442.96266894484717,461.4525838325316,467.1580672360654,462.12200563167926,439.63340999785464,473.40011556452146,479.52877299621446,491.45534474877644,510.12363330668296,508.24345941711647,508.81351505245846,506.82042656556285,498.05972198495925,503.68802527899805,478.2319118164984,498.1277504561019,494.9155944115213,520.1513017517057,490.2857936581427,504.3993642391923,513.2091283607657,513.1276403878804,522.3826837228926,542.1885976660681,576.1605469435357,562.9510654576119,558.6361296510958,563.6279163072146,542.4424346753536,552.9194718688996,578.9146117342738,590.2647248872834,568.1629833750594,597.0378213707421,599.8837102190338,565.6505178428441,565.3660999346193,549.8992259551734,556.9454962733588,570.3127284320379,542.3886774645315,574.446129820793,561.0735937078034,542.1802678888332,543.3588038062085,569.1355611294016,578.4343870989948,595.1830478403314,582.3473177895085,585.8727458537295,596.9306147010489,576.1881321880076,549.6915392997186,563.1377578651766,581.3001927972655,586.2557740790279,592.610683240207,590.2892297908726,593.8429710496109,In-sample
450.26804366320573,480.8193803255582,472.8664395912047,476.62191132707864,459.7431929529437,455.0963642265271,438.747421954904,425.06985488662565,390.62479468018626,393.69323306211805,384.2659226242326,416.4651374586929,381.8853430684497,377.5710039452468,392.54540680888164,390.3045173965031,380.3943962251467,347.5864417942237,362.66657216371004,362.11611771177627,369.31620878443624,336.24854992168804,366.20130066027104,392.72309488240626,378.8620778151648,347.77658527655797,349.57175897882746,329.010026617264,294.0924271770595,274.42461355466656,243.57731036390248,277.01525361834706,289.1025959479133,309.8664450557212,334.003816905107,344.9696595898741,324.58457083586,343.68360288222607,344.15682443379393,360.2739032417089,355.7490804913324,342.5185010003678,377.01987502801626,393.79930315129303,373.1463916520193,379.4989563951238,346.79496339191275,330.1390825600715,322.5218244419555,349.13419979799835,377.7663787824713,354.69456306715455,351.20003477538654,339.22177942441806,359.2390215593742,332.8703580712729,324.0761663897097,303.43209712010736,331.4602005702804,330.4064638482174,In-sample
332.1914349258939,299.39272635554835,316.0392873326519,298.8377236023807,310.62466495662505,320.6678893265324,290.95900680346176,304.96175160418306,324.74985258419684,346.8437543076169,321.4321936536998,300.45188728932027,268.61497751780036,266.07139884995524,251.4468230478458,226.88114700639952,255.22743821472628,267.1637052298775,234.37745222373906,235.08503420757444,242.29831127027535,237.60192071922629,250.57972985305003,238.64163957156586,269.8056434314016,263.3341543703051,238.02920657973726,269.9647480005976,236.54889453968582,268.68153766299105,285.52156233457066,284.5072641125449,318.41342934744154,338.44974508933007,319.2422978917297,353.8125289248149,321.14292908602175,304.3069982938664,282.0402219653857,305.73128936304664,276.4266016220334,250.91772012476386,284.87733356184845,286.59107097151855,320.1083061636826,330.74688335667065,322.4636220929553,301.56522161381855,294.38643595932444,324.779833381227,324.7795106650325,317.0924968334599,322.75856737853945,309.2205274534849,335.9161004378561,369.3969030266237,398.16190830857823,394.562227283257,389.1409228810128,375.9114031304625,In-sample
273.9594399365604,302.2016382668145,319.14648555045295,317.79271332467715,305.24995889829336,275.8029840162517,297.41545133706967,271.09715010407353,269.5838559494643,257.6689719859894,284.966564291537,315.5326914751333,330.65912030097934,335.0939064440836,364.280211645668,360.72557930791174,348.51385942242166,378.3439954669482,398.4515905759029,433.1148021546472,434.0259265107037,431.3448010681318,411.2622328540458,409.4507145289185,434.5216154412721,467.56234587050494,467.4184164922526,440.19876118410116,408.8965212053033,382.4107970394146,371.42475553826426,359.7611026671674,336.77369684792814,327.1719721291283,356.5629479916345,381.5384547950166,406.6084881344619,404.89188189697995,387.7268585691127,367.5884983264673,387.1655380829834,362.2264582746045,368.4134124748837,342.4705159664937,337.95206866782945,363.1480652031245,340.3417656666019,356.1219688900486,381.0075233073582,380.6557211069643,365.5139421332204,379.5520749802237,385.3390190377149,402.1706667744816,407.7268238728577,436.34270417591307,404.70373108411053,378.3202691479675,388.8262928440007,423.7282843620029,In-sample
250.99377523797884,274.0103956441515,296.3845100495448,287.4978609147115,281.8679164005983,280.01887106859124,297.81116348841795,326.45117393555824,311.2426158623716,293.92462021185304,295.2100058213632,320.94147947721575,354.55723939448916,362.95253857235195,336.6692951156562,319.9271846444453,338.4748723953579,329.8423340608776,299.1927964916286,313.1116068851757,336.72097097982316,302.1952609988823,269.32132714867504,254.16487058457267,230.13180267014215,259.2469525839257,271.156983285396,279.5513952274507,259.06258863891145,261.2562245715913,235.75031607868732,223.9328528595264,245.84482958849705,241.6062632227683,237.23541705596872,249.64804758832702,237.83232884447972,250.95710671777675,249.04392795353792,264.72032815220734,255.68601652738303,239.49839359306102,233.76928098294152,255.944906150269,246.6845806689083,221.96761518697448,256.6371637777347,270.7448440841247,286.81230690038706,263.7097211580693,235.2597954376454,245.38880504289176,235.39854669033738,230.36710716484052,233.38065931978298,262.164305939768,297.0392113556692,271.5065206212707,258.87028429391637,277.1431006457231,In-sample
222.16754228322688,221.4484314349424,223.38713249803217,225.73605808546338,240.38768387321915,249.47062451239026,258.15597701706656,269.30245512270994,234.38424413717473,221.12567991259246,233.18870221644127,228.21766571235526,261.04560210068246,226.83592395474795,238.36200688175762,263.10124853347025,287.6220347884004,298.464386961729,325.070645595038,293.09693212789267,282.1709730212541,308.51952506325165,341.3433611220321,348.87986212204265,363.9733681248058,343.3236928192819,356.210122350339,366.49616085641884,346.133124592778,364.4510450102358,396.0871790245526,383.7818644155727,386.34949579963256,415.06710751039594,436.51735736007663,405.1551062788894,438.3085464010601,437.6403767627861,471.0395214881368,443.63416473122743,410.512954238385,435.29981011186504,450.92076276700215,439.3399923281779,459.43648086639354,483.5621145572573,481.56910943692645,485.7674847872458,474.76194737914653,454.5990492664973,440.51352119267193,421.84562914838307,416.57919025464076,447.1236659318625,460.1727766723902,437.09806518211525,460.3522915905115,483.433713828043,510.4439993605155,481.88935098436167,In-sample
394.9100032685516,401.8037269229936,371.6098461284361,404.9704609818025,371.54951387138516,397.0680075815426,430.9824527571132,396.14970826119765,418.16109420768424,429.01640259410897,400.36545839352493,411.5639775650418,427.4603290619826,411.9588221104423,390.3360829144398,355.66599581855354,362.18329203398423,387.0661999518894,411.9581270437128,387.2957210598491,409.7540069857352,415.4285048168447,382.87502747813704,408.73548414842963,405.5845956283397,377.3982207962217,399.32370198934757,405.73451158692956,401.0609705488204,420.1843327787038,440.98975741154527,444.0756860886231,441.5828457817039,426.5426913507157,401.3975391033064,415.98335297108656,397.87674342924623,432.0358553577429,418.8003562949908,446.95947656892673,455.36496089084835,484.1715374216526,515.3051350864923,483.67839376057185,501.3478041060742,498.6412543053352,527.6057317180166,493.40892110441933,464.3568307969125,446.0758485192163,467.9163970995216,484.8718429123504,456.6956947454007,459.592471654891,491.43922759378904,472.6006055810997,470.2007230171802,459.415736554407,437.35632975222455,462.2892772046914,In-sample
529.2759796141386,518.27993477627,548.1645818577998,537.6349979500358,514.0159376377708,497.74773242058865,506.4987006602526,472.8997662433132,473.7170867822326,485.45454597372384,488.42171070276873,510.87800814699756,532.7320856236996,514.2901760108516,511.7997223835201,536.5645855992599,548.8360328751841,539.0222554293425,526.5289204031931,525.4461899295319,557.0754904111997,570.7875347627373,575.2134885672474,554.1060798868585,526.3518463501873,516.6857839429306,545.6812801446367,546.8837499321344,533.2875969433309,538.0815172482407,560.0850073648647,589.6673864578834,595.8865571483433,590.7293439555232,597.5451008238562,590.9790802274891,584.1620246039827,575.2697697745136,565.4206236148738,577.1257582988919,581.8713264684369,584.6924324122194,562.4286281898706,593.3273044829946,575.1001889545774,576.259545015641,578.0994288277677,549.0029072861983,559.4115617895922,592.5321809069444,586.6348937624268,585.9304198072618,560.8391928803377,572.3895995377305,571.4523203181836,597.0023476440144,565.6828184629397,582.0324803182718,591.2803934131441,595.6490401173422,In-sample
225.6349597568723,243.1527470090581,274.8697473566085,306.7283374397294,312.74578152023815,297.32622268207905,306.58222331533545,340.2179115439801,358.0524067914642,367.0259704426049,377.2921089743277,409.8502434425063,403.7221902361001,370.0544326541596,367.0452879275456,359.1375319257337,342.27230643043816,374.40944945119156,345.073708350566,361.7615039099869,373.8940594403459,373.02943602085764,397.31186461070604,431.1294599053389,419.56899358943406,398.3777821001104,430.8944286220989,429.2312200151818,401.9134842825218,385.97627362160114,373.1125175488851,342.79755382227984,347.6515678187483,343.9421720771861,341.0224354506808,356.9545586945938,356.48730064411967,366.17773002185584,388.92537949331637,404.6926129983866,432.8615462977391,408.11313108738847,389.9864763245531,393.08290065214817,379.4683182255682,401.985678247628,405.4544003348533,396.5066148566673,424.5173056900938,402.1176296953633,368.5624899598479,379.0267474613443,410.0272054384829,391.4391574997978,399.68299261988017,408.2612251234257,377.6910255183021,391.93291080705325,364.623988943478,329.7872422481711,In-sample
555.6947323950005,549.9521848328666,552.7310224794182,565.9887007776456,568.6267331153018,553.2467478752797,548.8499730920452,544.8781560838274,577.0396896403854,551.9023319296299,522.9852283112783,494.6861752463209,503.82058066716706,473.7556286075085,460.53864732985613,442.2884347725902,463.0554628670556,451.59501062685854,469.13458502783806,453.27902812338107,447.1927626697208,433.3309017723567,433.71507150674364,402.66131478646093,421.8572878108174,451.14689168437246,458.5766352875657,480.84753728975534,514.0591280561002,528.7392827476594,558.2304655731051,554.722418355155,583.9888935145553,552.5045247472854,535.9570401884729,555.8225931269965,574.2364870651966,550.602487190038,552.0947409062587,570.8274153274342,567.0837041767267,546.2315556126349,513.1150361688732,506.29903130190945,493.8612681780046,504.03103842289573,479.53330962905034,484.67612149241234,480.4273626016269,447.3190463786653,455.56806836546997,462.3716330468705,481.25804600542585,461.1344999635013,474.0307745854513,478.9696976394296,509.8522379763915,537.0135105142759,537.5404302741035,511.33735996211897,In-sample
447.67950816295354,415.03273288891603,403.56505681545013,385.03397886839105,382.4131793669884,408.1511514141226,425.64987562106876,408.7107267967985,401.7415551974656,433.46244505956133,407.80967724696524,396.2346176018577,366.337387390925,332.6368805680203,358.84346746883375,369.31404175601097,343.4395102274137,355.22385804008775,356.53251388224544,385.9778592451254,412.05787587714923,394.0404382931478,428.5126330179098,429.32148261774466,449.45689082551087,423.027656978212,392.87781181999145,426.2146260621839,397.4252665434561,387.50520920457615,413.8657262405418,382.9651893660256,401.4852687833285,436.3434732579839,429.06616724591515,449.9517650890281,421.6556583842499,413.1585526883971,440.40210870394446,422.2168100998301,396.3978263005397,379.9794852393991,395.6634606005395,421.4933216953655,403.7818197199307,430.50451460713384,446.31751921708593,414.7522427322209,429.4486080766425,435.2895311886961,436.47654039621693,425.23618599628486,443.5828779906189,460.09224944851576,487.8019309816178,521.5418081374835,492.6874103957528,484.7499856464109,497.08905711175925,480.4052214694487,In-sample
